Date,State,Sales,Category
2019-08-16,Oklahoma,79360150.91333333,
2019-08-17,Oklahoma,79366859.76666667,
2019-08-18,Oklahoma,79373568.62,
2019-08-19,Oklahoma,79380277.47333333,
2019-08-20,Oklahoma,79386986.32666667,
2019-08-21,Oklahoma,79393695.17999999,
2019-08-22,Oklahoma,79400404.03333333,
2019-08-23,Oklahoma,79407112.88666667,
2019-08-24,Oklahoma,79413821.74,
2019-08-25,Oklahoma,79420530.59333333,
2019-08-26,Oklahoma,79427239.44666666,
2019-08-27,Oklahoma,79433948.3,
2019-08-28,Oklahoma,79440657.15333334,
2019-08-29,Oklahoma,79447366.00666666,
2019-08-30,Oklahoma,79454074.86,
2019-08-31,Oklahoma,79460783.71333332,
2019-09-01,Oklahoma,79467492.56666666,
2019-09-02,Oklahoma,79474201.42,
2019-09-03,Oklahoma,79480910.27333333,
2019-09-04,Oklahoma,79487619.12666667,
2019-09-05,Oklahoma,79494327.97999999,
2019-09-06,Oklahoma,79501036.83333333,
2019-09-07,Oklahoma,79507745.68666667,
2019-09-08,Oklahoma,79514454.53999999,
2019-09-09,Oklahoma,79521163.39333333,
2019-09-10,Oklahoma,79527872.24666665,
2019-09-11,Oklahoma,79534581.1,
2019-09-12,Oklahoma,79541289.95333333,
2019-09-13,Oklahoma,79547998.80666666,
2019-09-14,Oklahoma,79554707.66,
2019-09-15,Oklahoma,79561416.51333332,
2019-09-16,Oklahoma,79568125.36666666,
2019-09-17,Oklahoma,79574834.22,
2019-09-18,Oklahoma,79581543.07333332,
2019-09-19,Oklahoma,79588251.92666666,
2019-09-20,Oklahoma,79594960.77999999,
2019-09-21,Oklahoma,79601669.63333333,
2019-09-22,Oklahoma,79608378.48666666,
2019-09-23,Oklahoma,79615087.33999999,
2019-09-24,Oklahoma,79621796.19333333,
2019-09-25,Oklahoma,79628505.04666665,
2019-09-26,Oklahoma,79635213.89999999,
2019-09-27,Oklahoma,79641922.75333333,
2019-09-28,Oklahoma,79648631.60666665,
2019-09-29,Oklahoma,79655340.46,
2019-09-30,Oklahoma,79662049.31333332,
2019-10-01,Oklahoma,79668758.16666666,
2019-10-02,Oklahoma,79675467.02,
2019-10-03,Oklahoma,79682175.87333332,
2019-10-04,Oklahoma,79688884.72666666,
2019-10-05,Oklahoma,79695593.57999998,
2019-10-06,Oklahoma,79702302.43333332,
2019-10-07,Oklahoma,79709011.28666666,
2019-10-08,Oklahoma,79715720.13999999,
2019-10-09,Oklahoma,79722428.99333332,
2019-10-10,Oklahoma,79729137.84666665,
2019-10-11,Oklahoma,79735846.69999999,Beverages
2019-10-12,Oklahoma,80031044.8,
2019-10-13,Oklahoma,80326242.9,Beverages
2019-10-14,Oklahoma,79937905.51428571,
2019-10-15,Oklahoma,79549568.12857144,
2019-10-16,Oklahoma,79161230.74285714,
2019-10-17,Oklahoma,78772893.35714285,
2019-10-18,Oklahoma,78384555.97142856,
2019-10-19,Oklahoma,77996218.58571428,
2019-10-20,Oklahoma,77607881.19999999,Beverages
2019-10-21,Oklahoma,77363261.44285713,
2019-10-22,Oklahoma,77118641.68571427,
2019-10-23,Oklahoma,76874021.92857142,
2019-10-24,Oklahoma,76629402.17142858,
2019-10-25,Oklahoma,76384782.41428572,
2019-10-26,Oklahoma,76140162.65714286,
2019-10-27,Oklahoma,75895542.9,Beverages
2019-10-28,Oklahoma,76013628.60000001,
2019-10-29,Oklahoma,76131714.30000001,
2019-10-30,Oklahoma,76249800.0,
2019-10-31,Oklahoma,76367885.7,
2019-11-01,Oklahoma,76485971.4,
2019-11-02,Oklahoma,76604057.10000001,
2019-11-03,Oklahoma,76722142.80000001,
2019-11-04,Oklahoma,76840228.5,
2019-11-05,Oklahoma,76958314.2,
2019-11-06,Oklahoma,77076399.9,
2019-11-07,Oklahoma,77194485.60000001,
2019-11-08,Oklahoma,77312571.30000001,
2019-11-09,Oklahoma,77430657.00000001,
2019-11-10,Oklahoma,77548742.7,
2019-11-11,Oklahoma,77666828.4,
2019-11-12,Oklahoma,77784914.10000001,
2019-11-13,Oklahoma,77902999.80000001,
2019-11-14,Oklahoma,78021085.50000001,
2019-11-15,Oklahoma,78139171.2,
2019-11-16,Oklahoma,78257256.9,
2019-11-17,Oklahoma,78375342.60000001,Beverages
2019-11-18,Oklahoma,78402638.75714286,
2019-11-19,Oklahoma,78429934.91428572,
2019-11-20,Oklahoma,78457231.07142857,
2019-11-21,Oklahoma,78484527.22857143,
2019-11-22,Oklahoma,78511823.38571428,
2019-11-23,Oklahoma,78539119.54285714,
2019-11-24,Oklahoma,78566415.69999999,Beverages
2019-11-25,Oklahoma,78420964.88095237,
2019-11-26,Oklahoma,78275514.06190476,
2019-11-27,Oklahoma,78130063.24285713,
2019-11-28,Oklahoma,77984612.42380951,
2019-11-29,Oklahoma,77839161.6047619,
2019-11-30,Oklahoma,77693710.78571428,
2019-12-01,Oklahoma,77548259.96666665,
2019-12-02,Oklahoma,77402809.14761904,
2019-12-03,Oklahoma,77257358.32857142,
2019-12-04,Oklahoma,77111907.50952381,
2019-12-05,Oklahoma,76966456.69047618,
2019-12-06,Oklahoma,76821005.87142856,
2019-12-07,Oklahoma,76675555.05238095,
2019-12-08,Oklahoma,76530104.23333333,
2019-12-09,Oklahoma,76384653.4142857,
2019-12-10,Oklahoma,76239202.59523809,
2019-12-11,Oklahoma,76093751.77619047,
2019-12-12,Oklahoma,75948300.95714286,
2019-12-13,Oklahoma,75802850.13809523,
2019-12-14,Oklahoma,75657399.31904761,
2019-12-15,Oklahoma,75511948.5,Beverages
2019-12-16,Oklahoma,76011855.81428571,
2019-12-17,Oklahoma,76511763.12857144,
2019-12-18,Oklahoma,77011670.44285715,
2019-12-19,Oklahoma,77511577.75714286,
2019-12-20,Oklahoma,78011485.07142857,
2019-12-21,Oklahoma,78511392.38571429,
2019-12-22,Oklahoma,79011299.7,Beverages
2019-12-23,Oklahoma,78370854.11428572,
2019-12-24,Oklahoma,77730408.52857143,
2019-12-25,Oklahoma,77089962.94285715,
2019-12-26,Oklahoma,76449517.35714285,
2019-12-27,Oklahoma,75809071.77142857,
2019-12-28,Oklahoma,75168626.18571427,
2019-12-29,Oklahoma,74528180.6,Beverages
2019-12-30,Oklahoma,76050857.64,
2019-12-31,Oklahoma,77573534.67999999,
2020-01-01,Oklahoma,79096211.72,
2020-01-02,Oklahoma,80618888.75999999,
2020-01-03,Oklahoma,82141565.8,Beverages
2020-01-04,Oklahoma,82021710.02499999,
2020-01-05,Oklahoma,81901854.25,
2020-01-06,Oklahoma,81781998.475,
2020-01-07,Oklahoma,81662142.69999999,
2020-01-08,Oklahoma,81542286.925,
2020-01-09,Oklahoma,81422431.14999999,
2020-01-10,Oklahoma,81302575.375,
2020-01-11,Oklahoma,81182719.6,Beverages
2020-01-12,Oklahoma,80439828.8,
2020-01-13,Oklahoma,79696938.0,
2020-01-14,Oklahoma,78954047.2,
2020-01-15,Oklahoma,78211156.4,
2020-01-16,Oklahoma,77468265.6,
2020-01-17,Oklahoma,76725374.8,
2020-01-18,Oklahoma,75982484.0,
2020-01-19,Oklahoma,75239593.2,Beverages
2020-01-20,Oklahoma,74863047.68571429,
2020-01-21,Oklahoma,74486502.17142858,
2020-01-22,Oklahoma,74109956.65714286,
2020-01-23,Oklahoma,73733411.14285713,
2020-01-24,Oklahoma,73356865.62857142,
2020-01-25,Oklahoma,72980320.11428571,
2020-01-26,Oklahoma,72603774.6,Beverages
2020-01-27,Oklahoma,73194728.75714286,
2020-01-28,Oklahoma,73785682.9142857,
2020-01-29,Oklahoma,74376637.07142857,
2020-01-30,Oklahoma,74967591.22857141,
2020-01-31,Oklahoma,75558545.38571428,
2020-02-01,Oklahoma,76149499.54285713,
2020-02-02,Oklahoma,76740453.69999999,Beverages
2020-02-03,Oklahoma,79048106.88333333,
2020-02-04,Oklahoma,81355760.06666666,
2020-02-05,Oklahoma,83663413.25,
2020-02-06,Oklahoma,85971066.43333332,
2020-02-07,Oklahoma,88278719.61666666,
2020-02-08,Oklahoma,90586372.8,Beverages
2020-02-09,Oklahoma,88773021.02499999,
2020-02-10,Oklahoma,86959669.25,
2020-02-11,Oklahoma,85146317.475,
2020-02-12,Oklahoma,83332965.69999999,
2020-02-13,Oklahoma,81519613.925,
2020-02-14,Oklahoma,79706262.14999999,
2020-02-15,Oklahoma,77892910.375,
2020-02-16,Oklahoma,76079558.6,Beverages
2020-02-17,Oklahoma,76038599.72857143,
2020-02-18,Oklahoma,75997640.85714285,
2020-02-19,Oklahoma,75956681.98571429,
2020-02-20,Oklahoma,75915723.11428571,
2020-02-21,Oklahoma,75874764.24285714,
2020-02-22,Oklahoma,75833805.37142856,
2020-02-23,Oklahoma,75792846.5,Beverages
2020-02-24,Oklahoma,76981822.48181818,
2020-02-25,Oklahoma,78170798.46363637,
2020-02-26,Oklahoma,79359774.44545454,
2020-02-27,Oklahoma,80548750.42727272,
2020-02-28,Oklahoma,81737726.4090909,
2020-02-29,Oklahoma,82926702.39090909,
2020-03-01,Oklahoma,84115678.37272727,
2020-03-02,Oklahoma,85304654.35454544,
2020-03-03,Oklahoma,86493630.33636363,
2020-03-04,Oklahoma,87682606.31818181,
2020-03-05,Oklahoma,88871582.3,Beverages
2020-03-06,Oklahoma,89019147.46,
2020-03-07,Oklahoma,89166712.62,
2020-03-08,Oklahoma,89314277.78,
2020-03-09,Oklahoma,89461842.94,
2020-03-10,Oklahoma,89609408.10000001,
2020-03-11,Oklahoma,89756973.26,
2020-03-12,Oklahoma,89904538.42,
2020-03-13,Oklahoma,90052103.58,
2020-03-14,Oklahoma,90199668.74000001,
2020-03-15,Oklahoma,90347233.9,Beverages
2020-03-16,Oklahoma,90097204.22857143,
2020-03-17,Oklahoma,89847174.55714287,
2020-03-18,Oklahoma,89597144.88571429,
2020-03-19,Oklahoma,89347115.21428572,
2020-03-20,Oklahoma,89097085.54285714,
2020-03-21,Oklahoma,88847055.87142858,
2020-03-22,Oklahoma,88597026.2,Beverages
2020-03-23,Oklahoma,87459041.42857143,
2020-03-24,Oklahoma,86321056.65714286,
2020-03-25,Oklahoma,85183071.88571429,
2020-03-26,Oklahoma,84045087.11428571,
2020-03-27,Oklahoma,82907102.34285714,
2020-03-28,Oklahoma,81769117.57142857,
2020-03-29,Oklahoma,80631132.8,Beverages
2020-03-30,Oklahoma,81273194.51666667,
2020-03-31,Oklahoma,81915256.23333333,
2020-04-01,Oklahoma,82557317.95,
2020-04-02,Oklahoma,83199379.66666667,
2020-04-03,Oklahoma,83841441.38333334,
2020-04-04,Oklahoma,84483503.1,
2020-04-05,Oklahoma,85125564.81666666,
2020-04-06,Oklahoma,85767626.53333333,
2020-04-07,Oklahoma,86409688.25,
2020-04-08,Oklahoma,87051749.96666667,
2020-04-09,Oklahoma,87693811.68333334,
2020-04-10,Oklahoma,88335873.4,Beverages
2020-04-11,Oklahoma,87748350.14444445,
2020-04-12,Oklahoma,87160826.8888889,
2020-04-13,Oklahoma,86573303.63333334,
2020-04-14,Oklahoma,85985780.37777779,
2020-04-15,Oklahoma,85398257.12222223,
2020-04-16,Oklahoma,84810733.86666667,
2020-04-17,Oklahoma,84223210.61111112,
2020-04-18,Oklahoma,83635687.35555556,
2020-04-19,Oklahoma,83048164.10000001,Beverages
2020-04-20,Oklahoma,83069957.74285716,
2020-04-21,Oklahoma,83091751.38571429,
2020-04-22,Oklahoma,83113545.02857144,
2020-04-23,Oklahoma,83135338.67142858,
2020-04-24,Oklahoma,83157132.31428573,
2020-04-25,Oklahoma,83178925.95714286,
2020-04-26,Oklahoma,83200719.60000001,Beverages
2020-04-27,Oklahoma,81509692.16000001,
2020-04-28,Oklahoma,79818664.72000001,
2020-04-29,Oklahoma,78127637.28,
2020-04-30,Oklahoma,76436609.84,
2020-05-01,Oklahoma,74745582.4,Beverages
2020-05-02,Oklahoma,77735346.66666667,
2020-05-03,Oklahoma,80725110.93333334,
2020-05-04,Oklahoma,83714875.2,Beverages
2020-05-05,Oklahoma,88878277.73333333,
2020-05-06,Oklahoma,94041680.26666667,
2020-05-07,Oklahoma,99205082.8,Beverages
2020-05-08,Oklahoma,97981182.08,
2020-05-09,Oklahoma,96757281.36,
2020-05-10,Oklahoma,95533380.64,
2020-05-11,Oklahoma,94309479.92,
2020-05-12,Oklahoma,93085579.2,
2020-05-13,Oklahoma,91861678.47999999,
2020-05-14,Oklahoma,90637777.75999999,
2020-05-15,Oklahoma,89413877.03999999,
2020-05-16,Oklahoma,88189976.32,
2020-05-17,Oklahoma,86966075.6,Beverages
2020-05-18,Oklahoma,87259431.78571428,
2020-05-19,Oklahoma,87552787.97142856,
2020-05-20,Oklahoma,87846144.15714285,
2020-05-21,Oklahoma,88139500.34285714,
2020-05-22,Oklahoma,88432856.52857143,
2020-05-23,Oklahoma,88726212.7142857,
2020-05-24,Oklahoma,89019568.89999999,Beverages
2020-05-25,Oklahoma,88590103.68571427,
2020-05-26,Oklahoma,88160638.47142856,
2020-05-27,Oklahoma,87731173.25714284,
2020-05-28,Oklahoma,87301708.04285714,
2020-05-29,Oklahoma,86872242.82857142,
2020-05-30,Oklahoma,86442777.61428571,
2020-05-31,Oklahoma,86013312.39999999,Beverages
2020-06-01,Oklahoma,86944823.83333333,
2020-06-02,Oklahoma,87876335.26666667,
2020-06-03,Oklahoma,88807846.69999999,
2020-06-04,Oklahoma,89739358.13333333,
2020-06-05,Oklahoma,90670869.56666666,
2020-06-06,Oklahoma,91602381.0,
2020-06-07,Oklahoma,92533892.43333332,
2020-06-08,Oklahoma,93465403.86666666,
2020-06-09,Oklahoma,94396915.3,Beverages
2020-06-10,Oklahoma,89917586.73333333,
2020-06-11,Oklahoma,85438258.16666666,
2020-06-12,Oklahoma,80958929.6,Beverages
2020-06-13,Oklahoma,86821475.44999999,
2020-06-14,Oklahoma,92684021.3,Beverages
2020-06-15,Oklahoma,92429809.89999999,
2020-06-16,Oklahoma,92175598.5,
2020-06-17,Oklahoma,91921387.1,
2020-06-18,Oklahoma,91667175.7,
2020-06-19,Oklahoma,91412964.3,
2020-06-20,Oklahoma,91158752.9,
2020-06-21,Oklahoma,90904541.5,Beverages
2020-06-22,Oklahoma,90874726.27142857,
2020-06-23,Oklahoma,90844911.04285714,
2020-06-24,Oklahoma,90815095.81428571,
2020-06-25,Oklahoma,90785280.5857143,
2020-06-26,Oklahoma,90755465.35714287,
2020-06-27,Oklahoma,90725650.12857144,
2020-06-28,Oklahoma,90695834.9,Beverages
2020-06-29,Oklahoma,91158868.0875,
2020-06-30,Oklahoma,91621901.275,
2020-07-01,Oklahoma,92084934.4625,
2020-07-02,Oklahoma,92547967.65,
2020-07-03,Oklahoma,93011000.83749999,
2020-07-04,Oklahoma,93474034.02499999,
2020-07-05,Oklahoma,93937067.21249999,
2020-07-06,Oklahoma,94400100.39999999,Beverages
2020-07-07,Oklahoma,94318707.25384614,
2020-07-08,Oklahoma,94237314.1076923,
2020-07-09,Oklahoma,94155920.96153845,
2020-07-10,Oklahoma,94074527.81538461,
2020-07-11,Oklahoma,93993134.66923076,
2020-07-12,Oklahoma,93911741.52307692,
2020-07-13,Oklahoma,93830348.37692307,
2020-07-14,Oklahoma,93748955.23076923,
2020-07-15,Oklahoma,93667562.08461538,
2020-07-16,Oklahoma,93586168.93846154,
2020-07-17,Oklahoma,93504775.79230769,
2020-07-18,Oklahoma,93423382.64615385,
2020-07-19,Oklahoma,93341989.5,Beverages
2020-07-20,Oklahoma,92826273.5,
2020-07-21,Oklahoma,92310557.5,
2020-07-22,Oklahoma,91794841.5,
2020-07-23,Oklahoma,91279125.5,
2020-07-24,Oklahoma,90763409.5,
2020-07-25,Oklahoma,90247693.5,
2020-07-26,Oklahoma,89731977.5,Beverages
2020-07-27,Oklahoma,89152110.35,
2020-07-28,Oklahoma,88572243.2,
2020-07-29,Oklahoma,87992376.05,
2020-07-30,Oklahoma,87412508.9,
2020-07-31,Oklahoma,86832641.75,
2020-08-01,Oklahoma,86252774.6,
2020-08-02,Oklahoma,85672907.45,
2020-08-03,Oklahoma,85093040.3,Beverages
2020-08-04,Oklahoma,85304145.75,
2020-08-05,Oklahoma,85515251.2,
2020-08-06,Oklahoma,85726356.65,
2020-08-07,Oklahoma,85937462.1,
2020-08-08,Oklahoma,86148567.55,
2020-08-09,Oklahoma,86359673.0,
2020-08-10,Oklahoma,86570778.45,
2020-08-11,Oklahoma,86781883.9,Beverages
2020-08-12,Oklahoma,88388762.72,
2020-08-13,Oklahoma,89995641.54,
2020-08-14,Oklahoma,91602520.36,
2020-08-15,Oklahoma,93209399.18,
2020-08-16,Oklahoma,94816278.0,Beverages
2020-08-17,Oklahoma,94143833.97142857,
2020-08-18,Oklahoma,93471389.94285715,
2020-08-19,Oklahoma,92798945.91428572,
2020-08-20,Oklahoma,92126501.88571428,
2020-08-21,Oklahoma,91454057.85714285,
2020-08-22,Oklahoma,90781613.82857142,
2020-08-23,Oklahoma,90109169.8,Beverages
2020-08-24,Oklahoma,90113915.14285713,
2020-08-25,Oklahoma,90118660.48571429,
2020-08-26,Oklahoma,90123405.82857142,
2020-08-27,Oklahoma,90128151.17142858,
2020-08-28,Oklahoma,90132896.51428571,
2020-08-29,Oklahoma,90137641.85714287,
2020-08-30,Oklahoma,90142387.2,Beverages
2020-08-31,Oklahoma,85711180.56666666,
2020-09-01,Oklahoma,81279973.93333334,
2020-09-02,Oklahoma,76848767.3,Beverages
2020-09-03,Oklahoma,79620747.98333333,
2020-09-04,Oklahoma,82392728.66666666,
2020-09-05,Oklahoma,85164709.35,
2020-09-06,Oklahoma,87936690.03333333,
2020-09-07,Oklahoma,90708670.71666665,
2020-09-08,Oklahoma,93480651.39999999,Beverages
2020-09-09,Oklahoma,92687517.08,
2020-09-10,Oklahoma,91894382.75999999,
2020-09-11,Oklahoma,91101248.44,
2020-09-12,Oklahoma,90308114.11999999,
2020-09-13,Oklahoma,89514979.8,Beverages
2020-09-14,Oklahoma,89358790.18571429,
2020-09-15,Oklahoma,89202600.57142857,
2020-09-16,Oklahoma,89046410.95714286,
2020-09-17,Oklahoma,88890221.34285714,
2020-09-18,Oklahoma,88734031.72857143,
2020-09-19,Oklahoma,88577842.11428571,
2020-09-20,Oklahoma,88421652.5,Beverages
2020-09-21,Oklahoma,87973342.07142857,
2020-09-22,Oklahoma,87525031.64285715,
2020-09-23,Oklahoma,87076721.21428572,
2020-09-24,Oklahoma,86628410.78571428,
2020-09-25,Oklahoma,86180100.35714285,
2020-09-26,Oklahoma,85731789.92857143,
2020-09-27,Oklahoma,85283479.5,Beverages
2020-09-28,Oklahoma,85571809.1875,
2020-09-29,Oklahoma,85860138.875,
2020-09-30,Oklahoma,86148468.5625,
2020-10-01,Oklahoma,86436798.25,
2020-10-02,Oklahoma,86725127.9375,
2020-10-03,Oklahoma,87013457.625,
2020-10-04,Oklahoma,87301787.3125,
2020-10-05,Oklahoma,87590117.0,Beverages
2020-10-06,Oklahoma,87440555.9923077,
2020-10-07,Oklahoma,87290994.98461539,
2020-10-08,Oklahoma,87141433.97692308,
2020-10-09,Oklahoma,86991872.96923077,
2020-10-10,Oklahoma,86842311.96153846,
2020-10-11,Oklahoma,86692750.95384616,
2020-10-12,Oklahoma,86543189.94615385,
2020-10-13,Oklahoma,86393628.93846154,
2020-10-14,Oklahoma,86244067.93076923,
2020-10-15,Oklahoma,86094506.92307693,
2020-10-16,Oklahoma,85944945.91538462,
2020-10-17,Oklahoma,85795384.90769231,
2020-10-18,Oklahoma,85645823.9,Beverages
2020-10-19,Oklahoma,84974453.60000001,
2020-10-20,Oklahoma,84303083.30000001,
2020-10-21,Oklahoma,83631713.00000001,
2020-10-22,Oklahoma,82960342.7,
2020-10-23,Oklahoma,82288972.4,
2020-10-24,Oklahoma,81617602.10000001,
2020-10-25,Oklahoma,80946231.80000001,Beverages
2020-10-26,Oklahoma,81379743.18750001,
2020-10-27,Oklahoma,81813254.57500002,
2020-10-28,Oklahoma,82246765.9625,
2020-10-29,Oklahoma,82680277.35000001,
2020-10-30,Oklahoma,83113788.73750001,
2020-10-31,Oklahoma,83547300.125,
2020-11-01,Oklahoma,83980811.5125,
2020-11-02,Oklahoma,84414322.9,
2020-11-03,Oklahoma,84847834.28750001,
2020-11-04,Oklahoma,85281345.67500001,
2020-11-05,Oklahoma,85714857.0625,
2020-11-06,Oklahoma,86148368.45,
2020-11-07,Oklahoma,86581879.8375,
2020-11-08,Oklahoma,87015391.225,
2020-11-09,Oklahoma,87448902.6125,
2020-11-10,Oklahoma,87882414.0,Beverages
2020-11-11,Oklahoma,87042582.54,
2020-11-12,Oklahoma,86202751.08,
2020-11-13,Oklahoma,85362919.62,
2020-11-14,Oklahoma,84523088.16,
2020-11-15,Oklahoma,83683256.7,Beverages
2020-11-16,Oklahoma,83912003.55714285,
2020-11-17,Oklahoma,84140750.41428572,
2020-11-18,Oklahoma,84369497.27142857,
2020-11-19,Oklahoma,84598244.12857144,
2020-11-20,Oklahoma,84826990.98571429,
2020-11-21,Oklahoma,85055737.84285715,
2020-11-22,Oklahoma,85284484.7,Beverages
2020-11-23,Oklahoma,84716351.67142858,
2020-11-24,Oklahoma,84148218.64285715,
2020-11-25,Oklahoma,83580085.61428572,
2020-11-26,Oklahoma,83011952.58571428,
2020-11-27,Oklahoma,82443819.55714285,
2020-11-28,Oklahoma,81875686.52857143,
2020-11-29,Oklahoma,81307553.5,Beverages
2020-11-30,Oklahoma,79113352.45,
2020-12-01,Oklahoma,76919151.4,Beverages
2020-12-02,Oklahoma,79455870.4,
2020-12-03,Oklahoma,81992589.4,
2020-12-04,Oklahoma,84529308.4,Beverages
2020-12-05,Oklahoma,86732767.23333333,
2020-12-06,Oklahoma,88936226.06666666,
2020-12-07,Oklahoma,91139684.89999999,Beverages
2020-12-08,Oklahoma,89733529.03333333,
2020-12-09,Oklahoma,88327373.16666666,
2020-12-10,Oklahoma,86921217.3,
2020-12-11,Oklahoma,85515061.43333334,
2020-12-12,Oklahoma,84108905.56666666,
2020-12-13,Oklahoma,82702749.7,Beverages
2020-12-14,Oklahoma,82522683.52857143,
2020-12-15,Oklahoma,82342617.35714287,
2020-12-16,Oklahoma,82162551.18571429,
2020-12-17,Oklahoma,81982485.01428571,
2020-12-18,Oklahoma,81802418.84285714,
2020-12-19,Oklahoma,81622352.67142858,
2020-12-20,Oklahoma,81442286.5,Beverages
2020-12-21,Oklahoma,81201180.28571428,
2020-12-22,Oklahoma,80960074.07142857,
2020-12-23,Oklahoma,80718967.85714285,
2020-12-24,Oklahoma,80477861.64285715,
2020-12-25,Oklahoma,80236755.42857143,
2020-12-26,Oklahoma,79995649.21428572,
2020-12-27,Oklahoma,79754543.0,Beverages
2020-12-28,Oklahoma,81254109.91666667,
2020-12-29,Oklahoma,82753676.83333333,
2020-12-30,Oklahoma,84253243.75,
2020-12-31,Oklahoma,85752810.66666667,
2021-01-01,Oklahoma,87252377.58333333,
2021-01-02,Oklahoma,88751944.5,
2021-01-03,Oklahoma,90251511.41666667,
2021-01-04,Oklahoma,91751078.33333333,
2021-01-05,Oklahoma,93250645.25,
2021-01-06,Oklahoma,94750212.16666667,
2021-01-07,Oklahoma,96249779.08333333,
2021-01-08,Oklahoma,97749346.0,Beverages
2021-01-09,Oklahoma,95830010.57777777,
2021-01-10,Oklahoma,93910675.15555556,
2021-01-11,Oklahoma,91991339.73333333,
2021-01-12,Oklahoma,90072004.31111111,
2021-01-13,Oklahoma,88152668.8888889,
2021-01-14,Oklahoma,86233333.46666667,
2021-01-15,Oklahoma,84313998.04444444,
2021-01-16,Oklahoma,82394662.62222223,
2021-01-17,Oklahoma,80475327.2,Beverages
2021-01-18,Oklahoma,80130160.05714285,
2021-01-19,Oklahoma,79784992.91428572,
2021-01-20,Oklahoma,79439825.77142857,
2021-01-21,Oklahoma,79094658.62857144,
2021-01-22,Oklahoma,78749491.48571429,
2021-01-23,Oklahoma,78404324.34285715,
2021-01-24,Oklahoma,78059157.2,Beverages
2021-01-25,Oklahoma,78297589.14285715,
2021-01-26,Oklahoma,78536021.08571428,
2021-01-27,Oklahoma,78774453.02857143,
2021-01-28,Oklahoma,79012884.97142857,
2021-01-29,Oklahoma,79251316.91428572,
2021-01-30,Oklahoma,79489748.85714285,
2021-01-31,Oklahoma,79728180.8,Beverages
2021-02-01,Oklahoma,82582920.76,
2021-02-02,Oklahoma,85437660.72,
2021-02-03,Oklahoma,88292400.68,
2021-02-04,Oklahoma,91147140.64,
2021-02-05,Oklahoma,94001880.60000001,Beverages
2021-02-06,Oklahoma,92911354.65555556,
2021-02-07,Oklahoma,91820828.71111111,
2021-02-08,Oklahoma,90730302.76666668,
2021-02-09,Oklahoma,89639776.82222223,
2021-02-10,Oklahoma,88549250.87777779,
2021-02-11,Oklahoma,87458724.93333334,
2021-02-12,Oklahoma,86368198.9888889,
2021-02-13,Oklahoma,85277673.04444446,
2021-02-14,Oklahoma,84187147.10000001,Beverages
2021-02-15,Oklahoma,82712746.72857143,
2021-02-16,Oklahoma,81238346.35714287,
2021-02-17,Oklahoma,79763945.98571429,
2021-02-18,Oklahoma,78289545.61428572,
2021-02-19,Oklahoma,76815145.24285714,
2021-02-20,Oklahoma,75340744.87142858,
2021-02-21,Oklahoma,73866344.5,Beverages
2021-02-22,Oklahoma,75493289.38571429,
2021-02-23,Oklahoma,77120234.27142857,
2021-02-24,Oklahoma,78747179.15714286,
2021-02-25,Oklahoma,80374124.04285714,
2021-02-26,Oklahoma,82001068.92857143,
2021-02-27,Oklahoma,83628013.81428571,
2021-02-28,Oklahoma,85254958.7,Beverages
2021-03-01,Oklahoma,79645363.0,Beverages
2021-03-02,Oklahoma,86304605.42222223,
2021-03-03,Oklahoma,92963847.84444445,
2021-03-04,Oklahoma,99623090.26666667,
2021-03-05,Oklahoma,106282332.68888889,
2021-03-06,Oklahoma,112941575.11111112,
2021-03-07,Oklahoma,119600817.53333333,
2021-03-08,Oklahoma,126260059.95555556,
2021-03-09,Oklahoma,132919302.37777779,
2021-03-10,Oklahoma,139578544.8,Beverages
2021-03-11,Oklahoma,128666736.05000001,
2021-03-12,Oklahoma,117754927.30000001,
2021-03-13,Oklahoma,106843118.55,
2021-03-14,Oklahoma,95931309.8,Beverages
2021-03-15,Oklahoma,95693386.64285713,
2021-03-16,Oklahoma,95455463.48571429,
2021-03-17,Oklahoma,95217540.32857142,
2021-03-18,Oklahoma,94979617.17142858,
2021-03-19,Oklahoma,94741694.01428571,
2021-03-20,Oklahoma,94503770.85714287,
2021-03-21,Oklahoma,94265847.7,Beverages
2021-03-22,Oklahoma,93147578.04285714,
2021-03-23,Oklahoma,92029308.38571429,
2021-03-24,Oklahoma,90911038.72857143,
2021-03-25,Oklahoma,89792769.07142857,
2021-03-26,Oklahoma,88674499.4142857,
2021-03-27,Oklahoma,87556229.75714286,
2021-03-28,Oklahoma,86437960.1,Beverages
2021-03-29,Oklahoma,86959967.85714285,
2021-03-30,Oklahoma,87481975.61428571,
2021-03-31,Oklahoma,88003983.37142856,
2021-04-01,Oklahoma,88525991.12857142,
2021-04-02,Oklahoma,89047998.88571428,
2021-04-03,Oklahoma,89570006.64285713,
2021-04-04,Oklahoma,90092014.39999999,Beverages
2021-04-05,Oklahoma,94015334.86666666,
2021-04-06,Oklahoma,97938655.33333333,
2021-04-07,Oklahoma,101861975.8,Beverages
2021-04-08,Oklahoma,100578721.77272727,
2021-04-09,Oklahoma,99295467.74545455,
2021-04-10,Oklahoma,98012213.71818182,
2021-04-11,Oklahoma,96728959.69090909,
2021-04-12,Oklahoma,95445705.66363636,
2021-04-13,Oklahoma,94162451.63636364,
2021-04-14,Oklahoma,92879197.60909091,
2021-04-15,Oklahoma,91595943.58181818,
2021-04-16,Oklahoma,90312689.55454545,
